"EFFECTIVE_START_DATE","EFFECTIVE_END_DATE","PERSON_ID","PERSON_NUMBER","BLOOD_TYPE","CORRESPONDENCE_LANGUAGE","START_DATE","DATE_OF_BIRTH","DATE_OF_DEATH","COUNTRY_OF_BIRTH","REGION_OF_BIRTH","TOWN_OF_BIRTH","SOURCESYSTEMOWNER","SOURCESYSTEMID","ACTIONCODE","REASONCODE","PERSONDUPLICATECHECK","RETIREMENTDATE"
"01-01-2001","31-12-4712",6614,"685",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6615,"686",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6616,"687",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6617,"688",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6618,"689",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6619,"690",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6620,"691",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6621,"692",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6622,"693",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6623,"694",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6624,"695",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6625,"696",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6626,"697",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6627,"698",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6628,"699",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6629,"700",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6630,"701",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6631,"702",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6632,"703",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6633,"704",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6640,"711",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6641,"712",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6642,"713",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6643,"714",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6644,"715",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6645,"716",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6646,"717",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6647,"718",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6648,"719",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6649,"720",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6650,"721",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",4092,"373",,,"01-01-2001","25-01-1962",,,,,,,,,,
"01-01-2001","31-12-4712",4093,"374",,,"01-01-2001","12-02-1960",,,,,,,,,,
"01-01-2001","31-12-4712",4370,"393",,,"01-01-2001","30-09-1958",,,,,,,,,,
"01-01-2001","31-12-4712",4663,"418",,,"01-01-2001","03-04-1969",,,,,,,,,,
"01-01-2001","31-12-4712",4664,"419",,,"01-01-2001","12-01-1955",,,,,,,,,,
"01-01-2001","31-12-4712",4665,"420",,,"01-01-2001","25-09-1971",,,,,,,,,,
"01-01-2001","31-12-4712",4666,"421",,,"01-01-2001","18-07-1975",,,,,,,,,,
"01-01-2001","31-12-4712",4667,"422",,,"01-01-2001","20-12-1973",,,,,,,,,,
"01-01-2001","31-12-4712",5541,"509",,,"01-01-2001","10-08-1968",,,,,,,,,,
"01-01-2001","31-12-4712",6024,"535",,,"01-01-2001","11-05-1960",,,,,,,,,,
"01-01-2001","31-12-4712",6025,"536",,,"01-01-2001","09-02-1975",,,,,,,,,,
"01-01-2001","31-12-4712",6026,"537",,,"01-01-2001","01-01-1965",,,,,,,,,,
"01-01-2001","31-12-4712",4668,"423",,,"01-01-2001","18-03-1966",,,,,,,,,,
"01-01-2001","31-12-4712",4669,"424",,,"01-01-2001","13-11-1950",,,,,,,,,,
"01-01-2001","31-12-4712",4670,"425",,,"01-01-2001","23-10-1979",,,,,,,,,,
"01-01-2001","31-12-4712",4697,"429",,,"01-01-2001","01-04-1969",,,,,,,,,,
"01-01-2001","31-12-4712",5057,"459",,,"01-01-2001","13-02-1954",,,,,,,,,,
"01-01-2001","31-12-4712",4660,"415",,,"01-01-2001","12-02-1965",,,,,,,,,,
"01-01-2001","31-12-4712",4661,"416",,,"01-01-2001","14-02-1958",,,,,,,,,,
"01-01-2001","31-12-4712",4662,"417",,,"01-01-2001","15-07-1973",,,,,,,,,,
"01-01-2001","31-12-4712",5087,"476",,,"01-01-2001","01-09-1954",,,,,,,,,,
"01-01-2001","31-12-4712",5127,"481",,,"01-01-2001","14-06-1962",,,,,,,,,,
"01-01-2001","31-12-4712",5128,"482",,,"01-01-2001","04-05-1965",,,,,,,,,,
"01-01-2001","31-12-4712",5129,"483",,,"01-01-2001","07-10-1958",,,,,,,,,,
"01-01-2001","31-12-4712",5130,"484",,,"01-01-2001","19-01-1959",,,,,,,,,,
"01-01-2001","31-12-4712",5131,"485",,,"01-01-2001","06-05-1958",,,,,,,,,,
"01-01-2001","31-12-4712",5132,"486",,,"01-01-2001","20-08-1965",,,,,,,,,,
"01-01-2001","31-12-4712",5133,"487",,,"01-01-2001","12-07-1963",,,,,,,,,,
"01-01-2001","31-12-4712",5134,"488",,,"01-01-2001","17-10-1969",,,,,,,,,,
"01-01-2001","31-12-4712",5135,"489",,,"01-01-2001","30-11-1967",,,,,,,,,,
"01-01-2001","31-12-4712",5136,"490",,,"01-01-2001","08-05-1960",,,,,,,,,,
"01-01-2001","31-12-4712",5096,"477",,,"01-01-2001","13-02-1975",,,,,,,,,,
"01-01-2001","31-12-4712",5125,"479",,,"01-01-2001","11-09-1962",,,,,,,,,,
"01-01-2001","31-12-4712",6028,"539",,,"01-01-2001","29-10-1945",,,,,,,,,,
"01-01-2001","31-12-4712",6029,"540",,,"01-01-2001","30-07-1972",,,,,,,,,,
"01-01-2001","31-12-4712",6030,"541",,,"01-01-2001","19-12-1980",,,,,,,,,,
"01-01-2001","31-12-4712",6031,"542",,,"01-01-2001","21-11-1967",,,,,,,,,,
"01-01-2001","31-12-4712",6032,"543",,,"01-01-2001","17-03-1976",,,,,,,,,,
"01-01-2001","31-12-4712",6033,"544",,,"01-01-2001","23-05-1966",,,,,,,,,,
"01-01-2001","31-12-4712",6420,"558",,,"01-01-2001","21-05-1959",,,,,,,,,,
"01-01-2001","31-12-4712",6421,"559",,,"01-01-2001","22-08-1969",,,,,,,,,,
"01-01-2001","31-12-4712",6422,"560",,,"01-01-2001","02-02-1972",,,,,,,,,,
"01-01-2001","31-12-4712",6552,"623",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6553,"624",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6554,"625",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6556,"627",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6557,"628",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6558,"629",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6559,"630",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6560,"631",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6561,"632",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6562,"633",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6563,"634",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6564,"635",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6565,"636",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6566,"637",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6567,"638",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6568,"639",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6569,"640",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6576,"647",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6577,"648",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6578,"649",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6579,"650",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2001","31-12-4712",6580,"651",,,"01-01-2001","04-07-1970",,,,,,,,,,
"01-01-2000","31-12-4712",3168,"288",,,"01-01-2000","10-08-1954",,,,,,,,,,
"01-01-2000","31-12-4712",3169,"289",,,"01-01-2000","10-08-1970",,,,,,,,,,
"01-01-2000","31-12-4712",3170,"290",,,"01-01-2000","10-08-1941",,,,,,,,,,
"01-01-2000","31-12-4712",3172,"291",,,"01-01-2000","10-08-1958",,,,,,,,,,
"01-01-2000","31-12-4712",3173,"292",,,"01-01-2000","10-08-1949",,,,,,,,,,
"01-01-2000","31-12-4712",3458,"319",,,"01-01-2000","10-08-1968",,,,,,,,,,
"01-01-2000","31-12-4712",3766,"362",,,"01-01-2000","18-04-1965",,,,,,,,,,
"01-01-2000","31-12-4712",3920,"368",,,"01-01-2000","05-02-1965",,,,,,,,,,
"01-01-2000","31-12-4712",3960,"370",,,"01-01-2000","05-02-1965",,,,,,,,,,
"01-01-2000","31-12-4712",4084,"45",,"RU","01-01-2000","07-03-1959",,"RU","Western","St. Petersburg",,,,,,
"01-01-2000","31-12-4712",4089,"46",,,"01-01-2000","17-06-1974",,"US","Mid West","Minneapolis",,,,,,
"01-01-2000","31-12-4712",4090,"47",,"PTB","01-01-2000","31-05-1964",,"US","West","Portand",,,,,,
"01-01-2000","31-12-4712",4091,"48",,,"01-01-2000","22-02-1967",,"US","West","Boise",,,,,,
"01-01-2000","31-12-4712",4426,"404",,,"01-01-2000","11-12-1959",,,,,,,,,,
"01-01-2000","31-12-4712",4427,"405",,,"01-01-2000","17-12-1970",,,,,,,,,,
"01-01-2000","31-12-4712",4429,"407",,,"01-01-2000","19-03-1951",,,,,,,,,,
"01-01-2000","31-12-4712",4430,"408",,,"01-01-2000","24-07-1977",,,,,,,,,,
"01-01-2000","31-12-4712",2362,"237",,,"01-01-2000","10-08-1965",,,,,,,,,,
"01-01-2000","31-12-4712",3524,"330",,,"01-01-2000","10-08-1968",,,,,,,,,,
"01-01-2000","31-12-4712",3525,"331",,,"01-01-2000","10-08-1968",,,,,,,,,,
"01-01-2000","31-12-4712",3526,"332",,,"01-01-2000","10-08-1968",,,,,,,,,,
"01-01-2000","31-12-4712",3527,"333",,,"01-01-2000","10-08-1968",,,,,,,,,,
"01-01-2000","31-12-4712",3528,"334",,,"01-01-2000","10-08-1968",,,,,,,,,,
"01-01-2000","31-12-4712",3529,"335",,,"01-01-2000","10-08-1968",,,,,,,,,,
"01-01-2000","31-12-4712",3759,"359",,,"01-01-2000","01-01-1960",,,,,,,,,,
"01-01-2000","31-12-4712",5297,"505",,,"01-01-2000","12-02-1963",,,,,,,,,,
"01-01-2000","31-12-4712",5058,"460",,,"01-01-2000","17-08-1949",,,,,,,,,,
"01-01-2000","31-12-4712",5059,"461",,,"01-01-2000","17-01-1951",,,,,,,,,,
"01-01-2000","31-12-4712",5060,"462",,,"01-01-2000","22-09-1972",,,,,,,,,,
"01-01-2000","31-12-4712",5061,"463",,,"01-01-2000","30-06-1943",,,,,,,,,,
"01-01-2000","31-12-4712",5066,"465",,,"01-01-2000","17-07-1970",,,,,,,,,,
"01-01-2000","31-12-4712",5067,"466",,,"01-01-2000","12-02-1969",,,,,,,,,,
"01-01-2000","31-12-4712",5068,"467",,,"01-01-2000","27-03-1955",,,,,,,,,,
"01-01-2000","31-12-4712",5069,"468",,,"01-01-2000","22-09-1948",,,,,,,,,,
"01-01-2000","31-12-4712",5070,"469",,,"01-01-2000","20-09-1944",,,,,,,,,,
"01-01-2000","31-12-4712",5071,"470",,,"01-01-2000","12-06-1975",,,,,,,,,,
"01-01-2000","31-12-4712",5072,"471",,,"01-01-2000","03-01-1950",,,,,,,,,,
"01-01-2000","31-12-4712",5073,"472",,,"01-01-2000","15-02-1965",,,,,,,,,,
"01-01-2000","31-12-4712",3165,"285",,,"01-01-2000","10-08-1968",,,,,,,,,,
"01-01-2000","31-12-4712",3167,"287",,,"01-01-2000","10-08-1961",,,,,,,,,,
"01-01-2000","31-12-4712",5037,"458",,,"01-01-2000","09-09-1963",,,,,,,,,,
"01-01-2000","31-12-4712",5097,"478",,,"01-01-2000","17-04-1968",,,,,,,,,,
"01-01-2000","31-12-4712",9878,"216-03-6740",,,"01-01-1999","12-04-1970",,,,,,,,,,
"01-01-2000","31-12-4712",9879,"212-76-5933",,,"01-01-1999","23-05-1969",,,,,,,,,,
"01-01-2000","31-12-4712",9880,"122-44-2153",,,"01-01-1999","19-02-1973",,,,,,,,,,
"01-01-2000","31-12-4712",10063,"1042",,,"01-01-2000","23-01-1966",,,,,,,,,,
"01-01-2000","31-12-4712",7442,"893",,,"01-01-2000","15-03-1966",,,,,,,,,,
"01-01-2000","31-12-4712",7411,"865",,,"01-01-2000","21-04-1956",,,,,,,,,,
"01-01-2000","31-12-4712",11416,"1238",,,"01-01-2000","19-11-1951",,,,,,,,,,
"01-01-2000","31-12-4712",11417,"1239",,,"01-01-2000","02-01-1965",,,,,,,,,,
"01-01-2000","31-12-4712",11418,"1240",,,"01-01-2000","11-04-1970",,,,,,,,,,
"01-01-2000","31-12-4712",8923,"121",,,"01-01-2000","09-12-1955",,"JP",,,,,,,,
"01-01-2000","31-12-4712",11564,"127",,,"01-01-2000","15-05-1964",,,,,,,,,,
"01-01-2000","31-12-4712",30281,"460",,,"01-01-2000","01-01-1980",,,,,,,,,,
"01-01-2000","31-12-4712",28728,"1900",,,"01-01-2000","15-01-1971",,,,,,,,,,
"01-01-2000","31-12-4712",28729,"1901",,,"01-01-2000","19-03-1968",,,,,,,,,,
"01-01-2000","31-12-4712",28730,"1902",,,"01-01-2000","05-04-1960",,,,,,,,,,
"01-01-2000","31-12-4712",21566,"1581",,,"01-01-2000","01-01-1980",,,,,,,,,,
"01-01-2000","31-12-4712",22397,"189",,,"01-01-2000","12-04-1961",,,,,,,,,,
"01-01-2000","31-12-4712",22398,"190",,,"01-01-2000","10-10-1965",,,,,,,,,,
"01-01-2000","31-12-4712",22399,"191",,,"01-01-2000","09-11-1960",,,,,,,,,,
"01-01-1999","31-12-4712",4775,"13","O-",,"01-01-1999","20-01-1971",,,,"Macon",,,,,,
"01-01-1999","31-12-4712",4777,"15","O-",,"01-01-1999","18-03-1960",,,,"Houston",,,,,,
"01-01-1999","31-12-4712",4778,"16","A+",,"01-01-1999","20-03-1968",,,,"Fresno",,,,,,
"01-01-1999","31-12-4712",4781,"19","B-",,"01-01-1999","21-03-1968",,,,"Los Angeles",,,,,,
"01-01-1999","31-12-4712",4782,"20","AB-",,"01-01-1999","02-04-1953",,,,"Burbank",,,,,,
"01-01-1999","31-12-4712",4783,"21","B-","US","01-01-1999","08-04-1960",,,,"Las Vegas",,,,,,
"01-01-1999","31-12-4712",4784,"22","O+",,"01-01-1999","21-04-1958",,"JP",,"Tokyo",,,,,,
"01-01-1999","31-12-4712",4786,"24","AB-","US","01-01-1999","25-04-1959",,,,"Solvang",,,,,,
"01-01-1999","31-12-4712",4787,"25","O-","US","01-01-1999","03-05-1969",,"US","Oklahoma","Stillwater",,,,,,
"01-01-1999","31-12-4712",4612,"1",,,"01-01-1999","12-08-1950",,,,,,,,,,
"01-01-1999","31-12-4712",4614,"2",,,"01-01-1999","30-11-1957",,,,,,,,,,
"01-01-1999","31-12-4712",4788,"26",,,"01-01-1999","15-08-1965",,,,,,,,,,
"01-01-1999","31-12-4712",4789,"27",,,"01-01-1999","23-11-1959",,,,,,,,,,
"01-01-1999","31-12-4712",4790,"28",,,"01-01-1999","14-04-1964",,,,,,,,,,
"01-01-1999","31-12-4712",4791,"29",,,"01-01-1999","27-09-1960",,,,,,,,,,
"01-01-1999","31-12-4712",4792,"30",,,"01-01-1999","28-03-1958",,,,,,,,,,
"01-01-1999","31-12-4712",4793,"31",,,"01-01-1999","13-02-1953",,,,,,,,,,
"01-01-1999","31-12-4712",4794,"32",,,"01-01-1999","29-01-1949",,,,,,,,,,
"01-01-1999","31-12-4712",4795,"33",,,"01-01-1999","02-02-1948",,,,,,,,,,
"01-01-1999","31-12-4712",4796,"34",,,"01-01-1999","22-08-1950",,,,,,,,,,
"01-01-1999","31-12-4712",4797,"35",,,"01-01-1999","14-06-1946",,,,,,,,,,
"01-01-1999","31-12-4712",4798,"36",,,"01-01-1999","22-07-1944",,,,,,,,,,
"01-01-1999","31-12-4712",4799,"37",,,"01-01-1999","18-11-1943",,,,,,,,,,
"01-01-1999","31-12-4712",5098,"59",,,"01-01-1999","26-11-1965",,,,,,,,,,
"01-01-1999","31-12-4712",5100,"60",,,"01-01-1999","23-12-1966",,,,,,,,,,
"01-01-1999","31-12-4712",5101,"61",,,"01-01-1999","08-02-1949",,,,,,,,,,
"01-01-1999","31-12-4712",5103,"62",,,"01-01-1999","12-03-1960",,,,,,,,,,
"01-01-1999","31-12-4712",5104,"63",,,"01-01-1999","19-01-1955",,,,,,,,,,
"01-01-1999","31-12-4712",7451,"78",,,"01-01-1999","26-07-1955",,,,,,,,,,
"01-01-1999","31-12-4712",5105,"64",,,"01-01-1999","17-02-1950",,,,,,,,,,
"01-01-1999","31-12-4712",5107,"65",,,"01-01-1999","28-08-1955",,,,,,,,,,
"01-01-1999","31-12-4712",5109,"66",,,"01-01-1999","11-01-1952",,,,,,,,,,
"01-01-1999","31-12-4712",4801,"39",,,"01-01-1999","22-05-1950",,,,,,,,,,
"01-01-1999","31-12-4712",4802,"40",,,"01-01-1999","30-06-1954",,,,,,,,,,
"01-01-1999","31-12-4712",1273,"185",,,"01-01-1999","01-06-1958",,,,,,,,,,
"01-01-1999","31-12-4712",1399,"190",,,"01-01-1999","01-03-1955",,,,,,,,,,
"01-01-1999","31-12-4712",3764,"360",,,"01-01-1999","09-07-1937",,"US","Tennessee","Lorretto",,,,,,
"01-01-1999","31-12-4712",3765,"361",,,"01-01-1999","01-07-1939",,"GB","England","London",,,,,,
"01-01-1999","31-12-4712",1478,"195",,,"01-01-1999","11-06-1969",,,,,,,,,,
"01-01-1999","31-12-4712",1743,"220",,,"01-01-1999","04-08-1964",,,,,,,,,,
"01-01-1999","31-12-4712",2179,"226",,,"01-01-1999","10-08-1968",,,,,,,,,,
"01-01-1999","31-12-4712",2180,"227",,,"01-01-1999","28-09-1963",,,,,,,,,,
"01-01-1999","31-12-4712",15540,"136",,,"01-01-1999","19-12-1958",,,,,,,,,,
"01-01-1999","31-12-4712",15558,"137",,,"01-01-1999","19-08-1966",,,,,,,,,,
"01-01-1999","31-12-4712",15559,"138",,,"01-01-1999","10-02-1968",,,,,,,,,,
"01-01-1999","31-12-4712",19890,"140",,,"01-01-1999","18-04-1976",,,,,,,,,,
"01-01-1999","31-12-4712",19893,"143",,,"01-01-1999","15-01-1970",,,,,,,,,,
"01-01-1999","31-12-4712",11563,"126",,,"01-01-1999","21-07-1950",,,,,,,,,,
"01-01-1999","31-12-4712",2650,"260",,,"01-01-1999","04-08-1964",,,,,,,,,,
"01-01-1999","31-12-4712",19934,"154",,,"01-01-1999","18-12-1960",,,,,,,,,,
"01-01-1999","31-12-4712",19935,"155",,,"01-01-1999","04-05-1959",,,,,,,,,,
"01-01-1999","31-12-4712",7452,"79",,,"01-01-1999","23-07-1958",,,,,,,,,,
"01-01-1999","31-12-4712",11537,"104",,,"01-01-1999","10-01-1948",,,,,,,,,,
"01-01-1999","31-12-4712",11538,"105",,,"01-01-1999","13-01-1948",,,,,,,,,,
"01-01-1999","31-12-4712",11539,"106",,,"01-01-1999","25-01-1948",,,,,,,,,,
"01-01-1999","31-12-4712",11477,"94",,,"01-01-1999","01-01-1961",,,,,,,,,,
"01-01-1999","31-12-4712",8184,"942",,,"01-01-1999","12-07-1961",,,,,,,,,,
"01-01-1999","31-12-4712",8185,"943",,,"01-01-1999","01-01-1972",,,,,,,,,,
"01-01-1999","31-12-4712",8186,"944",,,"01-01-1999","29-02-1960",,,,,,,,,,
"01-01-1999","31-12-4712",9274,"1007",,,"01-01-1999","22-10-1961",,,,,,,,,,
"01-01-1999","31-12-4712",15518,"132",,,"01-01-1999","19-04-1955",,,,,,,,,,
"01-01-1999","31-12-4712",15519,"133",,,"01-01-1999","11-06-1966",,,,,,,,,,
"01-01-1999","31-12-4712",15538,"134",,,"01-01-1999","18-10-1959",,,,,,,,,,
"01-01-1999","31-12-4712",15539,"135",,,"01-01-1999","17-01-1954",,,,,,,,,,
"01-01-1999","31-12-4712",4803,"41",,,"01-01-1999","23-02-1956",,,,,,,,,,
"01-01-1999","31-12-4712",4804,"42",,,"01-01-1999","17-04-1960",,,,,,,,,,
"01-01-1999","31-12-4712",4805,"43",,,"01-01-1999","29-03-1944",,,,,,,,,,
"01-01-1999","31-12-4712",4806,"44",,,"01-01-1999","10-03-1955",,,,,,,,,,
"01-01-1999","31-12-4712",4808,"46",,,"01-01-1999","31-07-1964",,,,,,,,,,
"01-01-1999","31-12-4712",4809,"47",,,"01-01-1999","20-12-1955",,,,,,,,,,
"01-01-1999","31-12-4712",4810,"48",,,"01-01-1999","19-12-1955",,,,,,,,,,
"01-01-1999","31-12-4712",4811,"49",,,"01-01-1999","22-09-1950",,,,,,,,,,
"01-01-1999","31-12-4712",4812,"50",,,"01-01-1999","17-03-1959",,,,,,,,,,
"01-01-1999","31-12-4712",4813,"51",,,"01-01-1999","01-12-1944",,,,,,,,,,
"01-01-1999","31-12-4712",4814,"52",,,"01-01-1999","24-11-1953",,,,,,,,,,
"01-01-1999","31-12-4712",4815,"53",,,"01-01-1999","29-01-1944",,,,,,,,,,
"01-01-1999","31-12-4712",4817,"55",,,"01-01-1999","23-04-1940",,,,,,,,,,
"01-01-1999","31-12-4712",4818,"56",,,"01-01-1999","25-02-1944",,,,,,,,,,
"01-01-1999","31-12-4712",4819,"57",,,"01-01-1999","20-09-1949",,,,,,,,,,
"01-01-1999","31-12-4712",4820,"58",,,"01-01-1999","30-05-1950",,,,,,,,,,
"01-01-1999","31-12-4712",5080,"310-10-1010",,,"01-10-1998","11-10-1968",,,,,,,,,,
"01-01-1999","31-12-4712",5078,"212-09-5937",,,"01-10-1998","10-07-1970",,,,,,,,,,
"01-01-1999","31-12-4712",5110,"67",,,"01-01-1999","26-09-1949",,,,,,,,,,
"01-01-1999","31-12-4712",5113,"69",,,"01-01-1999","20-02-1945",,,,,,,,,,
"01-01-1999","31-12-4712",5116,"70",,,"01-01-1999","28-07-1944",,,,,,,,,,
"01-01-1999","31-12-4712",5117,"71",,,"01-01-1999","22-05-1960",,,,,,,,,,
"01-01-1999","31-12-4712",5118,"72",,,"01-01-1999","17-10-1958",,,,,,,,,,
"01-01-1999","31-12-4712",5119,"73",,,"01-01-1999","21-03-1949",,,,,,,,,,
"01-01-1999","31-12-4712",5121,"74",,,"01-01-1999","04-01-1959",,,,,,,,,,
"01-01-1999","31-12-4712",5122,"75",,,"01-01-1999","29-01-1975",,,,,,,,,,
"01-01-1999","31-12-4712",5123,"76",,,"01-01-1999","25-03-1966",,,,,,,,,,
"01-01-1999","31-12-4712",2443,"245",,,"01-01-1999","01-01-1970",,,,,,,,,,
"01-01-1999","31-12-4712",2445,"247",,,"01-01-1999","01-01-1970",,,,,,,,,,
"01-01-1999","31-12-4712",2446,"248",,,"01-01-1999","01-01-1970",,,,,,,,,,
"01-01-1999","31-12-4712",2450,"252",,,"01-01-1999","12-11-1955",,,,,,,,,,
"01-01-1999","31-12-4712",2670,"261",,,"01-01-1999","01-01-1968",,,,,,,,,,
"01-01-1999","31-12-4712",3758,"358",,,"01-01-1999","08-05-1943",,"US","Tennessee","Lawrenceburg",,,,,,
"01-01-1999","31-12-4712",5521,"507",,,"01-01-1999","23-09-1972",,,,,,,,,,
"01-01-1999","31-12-4712",5522,"508",,,"01-01-1999","23-02-1971",,,,,,,,,,
"01-01-1999","31-12-4712",4637,"4",,,"01-01-1999","02-12-1950",,,,,,,,,,
"01-01-1999","31-12-4712",4638,"5",,,"01-01-1999","23-07-1945",,,,,,,,,,
"01-01-1999","31-12-4712",4640,"7",,,"01-01-1999","23-10-1945",,,,,,,,,,
"01-01-1999","31-12-4712",4641,"8",,,"01-01-1999","25-07-1953",,,,,,,,,,
"01-01-1999","31-12-4712",4642,"9",,,"01-01-1999","04-01-1955",,,,,,,,,,
"01-01-1999","31-12-4712",4643,"10",,,"01-01-1999","23-03-1960",,,,,,,,,,
"01-01-1999","31-12-4712",4774,"12","O+","US","01-01-1999","24-01-1960",,,,"Albany",,,,,,
"01-01-1998","31-12-4712",10731,"1062",,,"01-01-1998","01-01-1960",,,,,,,,,,
"01-01-1998","31-12-4712",1521,"212",,,"01-01-1998","07-04-1966",,,,,,,,,,
"01-01-1998","31-12-4712",10733,"1064",,,"01-01-1998","29-11-1960",,,,,,,,,,
"01-01-1998","31-12-4712",10967,"1128",,,"01-01-1998","09-01-1960",,,,,,,,,,
"01-01-1998","31-12-4712",10968,"1129",,,"01-01-1998","01-01-1960",,,,,,,,,,
"01-01-1998","31-12-4712",11134,"1197",,,"01-01-1998","13-11-1949",,,,,,,,,,
"01-01-1998","31-12-4712",11135,"1198",,,"01-01-1998","02-01-1961",,,,,,,,,,
"01-01-1998","31-12-4712",10719,"1060",,,"01-01-1998","09-04-1960",,,,,,,,,,
"01-01-1998","31-12-4712",10689,"1059",,,"01-01-1998","08-08-1960",,,,,,,,,,
"01-01-1998","31-12-4712",10730,"1061",,,"01-01-1998","01-01-1960",,,,,,,,,,
"01-01-1998","31-12-4712",10597,"1053",,,"01-01-1998","21-03-1961",,,,,,,,,,
"01-01-1998","31-12-4712",6425,"563",,,"01-01-1998","31-01-1944",,,,,,,,,,
"01-01-1998","31-12-4712",425,"145",,,"01-01-1997","09-05-1935",,,,,,,,,,
"01-01-1998","31-12-4712",1397,"189",,,"01-01-1998","01-01-1962",,,,,,,,,,
"01-01-1998","31-12-4712",1457,"193",,,"01-01-1998","13-02-1967",,,,,,,,,,
"01-01-1998","31-12-4712",1481,"198",,,"01-01-1998","01-02-1962",,,,,,,,,,
"01-01-1998","31-12-4712",1482,"199",,,"01-01-1998","01-09-1949",,,,,,,,,,
"01-01-1998","31-12-4712",1483,"200",,,"01-01-1998","08-07-1953",,,,,,,,,,
"01-01-1998","31-12-4712",1485,"201",,,"01-01-1998","09-05-1965",,,,,,,,,,
"01-01-1998","31-12-4712",1505,"202",,,"01-01-1998","30-04-1947",,,,,,,,,,
